,DevName,Freq,RSSI,SNR,SF,BW,CR,Time,Seq,Payload,Lat,Long,Dist,Prx,PL,height
427,ohm-02,868300000,-84,9,12,125,5-Apr,2018-07-05T12:50:52.169601Z,15,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,1.5
428,ohm-02,868100000,-88,10.5,12,125,5-Apr,2018-07-05T12:51:02.179885Z,16,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-88,108,1.5
429,ohm-02,868100000,-85,10.5,12,125,5-Apr,2018-07-05T12:51:12.190168Z,17,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
430,ohm-02,868300000,-85,11.2,12,125,5-Apr,2018-07-05T12:51:22.200443Z,18,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
431,ohm-02,868500000,-85,8.5,12,125,5-Apr,2018-07-05T12:51:32.210727Z,19,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
432,ohm-02,868300000,-82,11,12,125,5-Apr,2018-07-05T12:54:54.8663Z,31,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-82,102,1.5
433,ohm-02,868300000,-82,9.8,12,125,5-Apr,2018-07-05T12:55:04.876567Z,32,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-82,102,1.5
434,ohm-02,868500000,-83,8.8,12,125,5-Apr,2018-07-05T12:55:14.886842Z,33,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-83,103,1.5
435,ohm-02,868500000,-85,8.8,12,125,5-Apr,2018-07-05T12:55:24.89711Z,34,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
436,ohm-02,868300000,-81,10.8,12,125,5-Apr,2018-07-05T12:55:34.907385Z,35,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-81,101,1.5
437,ohm-02,868300000,-84,9.5,12,125,5-Apr,2018-07-05T12:55:44.917653Z,36,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,1.5
438,ohm-02,868300000,-83,10.5,12,125,5-Apr,2018-07-05T12:55:54.927928Z,37,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-83,103,1.5
439,ohm-02,868500000,-85,8.5,12,125,5-Apr,2018-07-05T12:56:04.938187Z,38,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,1.5
440,ohm-02,868300000,-82,9.5,12,125,5-Apr,2018-07-05T12:56:14.948471Z,39,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-82,102,1.5
441,ohm-02,868100000,-86,9.2,12,125,5-Apr,2018-07-05T12:57:15.854116Z,41,"Hello, GPS Coord (33.86505, 35.56301)",33.86505,35.56301,0.095390254,-86,106,1.5
442,ohm-02,868500000,-91,8.2,12,125,5-Apr,2018-07-05T12:57:25.864391Z,42,"Hello, GPS Coord (33.86505, 35.56301)",33.86505,35.56301,0.095390254,-91,111,1.5
443,ohm-02,868100000,-96,3.8,12,125,5-Apr,2018-07-05T13:00:15.805705Z,10,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-96,116,1.5
444,ohm-02,868500000,-109,2.2,12,125,5-Apr,2018-07-05T13:00:25.815956Z,11,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-109,129,1.5
445,ohm-02,868300000,-99,5.2,12,125,5-Apr,2018-07-05T13:00:35.826216Z,12,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-99,119,1.5
446,ohm-02,868300000,-98,3.2,12,125,5-Apr,2018-07-05T13:00:45.836475Z,13,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-98,118,1.5
447,ohm-02,868100000,-105,6.8,12,125,5-Apr,2018-07-05T13:00:55.846735Z,14,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-105,125,1.5
448,ohm-02,868300000,-99,6.8,12,125,5-Apr,2018-07-05T13:01:05.857002Z,15,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-99,119,1.5
449,ohm-02,868500000,-103,5.5,12,125,5-Apr,2018-07-05T13:01:15.867261Z,16,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-103,123,1.5
450,ohm-02,868300000,-97,9.5,12,125,5-Apr,2018-07-05T13:01:25.877529Z,17,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-97,117,1.5
451,ohm-02,868100000,-93,9.8,12,125,5-Apr,2018-07-05T13:01:35.887804Z,18,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-93,113,1.5
452,ohm-02,868300000,-94,9.8,12,125,5-Apr,2018-07-05T13:01:45.898064Z,19,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-94,114,1.5
453,ohm-02,868100000,-96,10.8,12,125,5-Apr,2018-07-05T13:04:58.753153Z,30,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-96,116,1.5
454,ohm-02,868300000,-82,9.8,12,125,5-Apr,2018-07-05T13:05:08.763413Z,31,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-82,102,1.5
455,ohm-02,868500000,-71,8.2,12,125,5-Apr,2018-07-05T13:05:18.773688Z,32,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-71,91,1.5
456,ohm-02,868500000,-83,8.5,12,125,5-Apr,2018-07-05T13:05:28.783947Z,33,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-83,103,1.5
457,ohm-02,868300000,-74,11.8,12,125,5-Apr,2018-07-05T13:05:38.794223Z,34,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-74,94,1.5
458,ohm-02,868100000,-79,10.5,12,125,5-Apr,2018-07-05T13:05:48.804498Z,35,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-79,99,1.5
459,ohm-02,868300000,-77,9.5,12,125,5-Apr,2018-07-05T13:08:37.666804Z,10,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-77,97,1.5
460,ohm-02,868500000,-77,9,12,125,5-Apr,2018-07-05T13:08:47.677087Z,11,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-77,97,1.5
461,ohm-02,868500000,-78,7.5,12,125,5-Apr,2018-07-05T13:08:57.687371Z,12,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-78,98,1.5
462,ohm-02,868100000,-78,9,12,125,5-Apr,2018-07-05T13:09:07.697662Z,13,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-78,98,1.5
463,ohm-02,868300000,-79,9,12,125,5-Apr,2018-07-05T13:09:17.707953Z,14,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-79,99,1.5
464,ohm-02,868300000,-77,10,12,125,5-Apr,2018-07-05T13:09:27.718237Z,15,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-77,97,1.5
465,ohm-02,868100000,-79,10.2,12,125,5-Apr,2018-07-05T13:09:37.728536Z,16,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-79,99,1.5
466,ohm-02,868100000,-78,9.8,12,125,5-Apr,2018-07-05T13:09:47.738812Z,17,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-78,98,1.5
467,ohm-02,868500000,-77,8,12,125,5-Apr,2018-07-05T13:09:57.749095Z,18,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-77,97,1.5
468,ohm-02,868300000,-75,9.2,12,125,5-Apr,2018-07-05T13:10:07.759386Z,19,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-75,95,1.5
469,ohm-02,868300000,-73,9,12,125,5-Apr,2018-07-05T13:13:20.404932Z,30,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-73,93,1.5
470,ohm-02,868500000,-76,7.8,12,125,5-Apr,2018-07-05T13:13:30.415207Z,31,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-76,96,1.5
471,ohm-02,868500000,-73,8.8,12,125,5-Apr,2018-07-05T13:13:40.425499Z,32,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-73,93,1.5
472,ohm-02,868300000,-73,10.5,12,125,5-Apr,2018-07-05T13:13:50.43579Z,33,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-73,93,1.5
473,ohm-02,868100000,-91,11.5,12,125,5-Apr,2018-07-05T13:14:00.446074Z,34,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-91,111,1.5
474,ohm-02,868500000,-83,8,12,125,5-Apr,2018-07-05T13:14:10.456357Z,35,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-83,103,1.5
475,ohm-02,868500000,-84,9.8,12,125,5-Apr,2018-07-05T13:14:20.466648Z,36,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-84,104,1.5
476,ohm-02,868100000,-87,10,12,125,5-Apr,2018-07-05T13:14:30.47694Z,37,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-87,107,1.5
477,ohm-02,868500000,-84,9.5,12,125,5-Apr,2018-07-05T13:14:40.487223Z,38,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-84,104,1.5
478,ohm-02,868500000,-89,7.5,12,125,5-Apr,2018-07-05T13:14:50.497515Z,39,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-89,109,1.5
479,ohm-02,868500000,-99,7.5,12,125,5-Apr,2018-07-05T13:18:08.099583Z,10,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-99,119,1.5
480,ohm-02,868500000,-89,10,12,125,5-Apr,2018-07-05T13:18:18.109857Z,11,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-89,109,1.5
481,ohm-02,868500000,-84,8.2,12,125,5-Apr,2018-07-05T13:18:28.120142Z,12,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-84,104,1.5
482,ohm-02,868500000,-87,7,12,125,5-Apr,2018-07-05T13:18:38.130432Z,13,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-87,107,1.5
483,ohm-02,868100000,-82,10.5,12,125,5-Apr,2018-07-05T13:18:48.140722Z,14,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-82,102,1.5
484,ohm-02,868500000,-86,8.2,12,125,5-Apr,2018-07-05T13:18:58.151007Z,15,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-86,106,1.5
485,ohm-02,868100000,-88,10.8,12,125,5-Apr,2018-07-05T13:19:08.161299Z,16,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-88,108,1.5
486,ohm-02,868500000,-97,9,12,125,5-Apr,2018-07-05T13:19:18.171582Z,17,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-97,117,1.5
487,ohm-02,868300000,-88,9,12,125,5-Apr,2018-07-05T13:19:28.181873Z,18,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-88,108,1.5
488,ohm-02,868500000,-89,9.8,12,125,5-Apr,2018-07-05T13:19:38.192157Z,19,"Hello, GPS Coord (33.86487, 35.56426)",33.86487,35.56426,0.097273029,-89,109,1.5
489,ohm-02,868100000,-82,10.8,12,125,5-Apr,2018-07-05T13:22:49.967654Z,30,"Hello, GPS Coord (33.86483, 35.56432)",33.86483,35.56432,0.103854012,-82,102,1.5
490,ohm-02,868300000,-76,11.5,12,125,5-Apr,2018-07-05T13:22:59.977929Z,31,"Hello, GPS Coord (33.86483, 35.56432)",33.86483,35.56432,0.103854012,-76,96,1.5
491,ohm-02,868500000,-79,8,12,125,5-Apr,2018-07-05T13:23:09.988213Z,32,"Hello, GPS Coord (33.86483, 35.56432)",33.86483,35.56432,0.103854012,-79,99,1.5
492,ohm-02,868500000,-86,6.2,12,125,5-Apr,2018-07-05T13:23:19.998496Z,33,"Hello, GPS Coord (33.86483, 35.56432)",33.86483,35.56432,0.103854012,-86,106,1.5
493,ohm-02,868300000,-85,9.8,12,125,5-Apr,2018-07-05T13:23:30.008787Z,34,"Hello, GPS Coord (33.86483, 35.56432)",33.86483,35.56432,0.103854012,-85,105,1.5
494,ohm-02,868300000,-95,9,12,125,5-Apr,2018-07-05T13:26:16.657932Z,10,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-95,115,1.5
495,ohm-02,868300000,-90,8.5,12,125,5-Apr,2018-07-05T13:26:26.668216Z,11,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-90,110,1.5
496,ohm-02,868100000,-90,9.2,12,125,5-Apr,2018-07-05T13:26:36.678507Z,12,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-90,110,1.5
497,ohm-02,868300000,-91,9.8,12,125,5-Apr,2018-07-05T13:26:46.68879Z,13,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-91,111,1.5
498,ohm-02,868300000,-81,10.2,12,125,5-Apr,2018-07-05T13:26:56.699074Z,14,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-81,101,1.5
499,ohm-02,868100000,-89,11.5,12,125,5-Apr,2018-07-05T13:27:06.709357Z,15,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-89,109,1.5
500,ohm-02,868300000,-85,10.5,12,125,5-Apr,2018-07-05T13:27:16.719641Z,16,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-85,105,1.5
501,ohm-02,868100000,-89,8,12,125,5-Apr,2018-07-05T13:27:26.729932Z,17,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-89,109,1.5
502,ohm-02,868500000,-87,8,12,125,5-Apr,2018-07-05T13:27:36.740208Z,18,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-87,107,1.5
503,ohm-02,868500000,-90,9.5,12,125,5-Apr,2018-07-05T13:27:46.750491Z,19,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-90,110,1.5
504,ohm-02,868300000,-70,10,12,125,5-Apr,2018-07-05T13:30:59.293981Z,30,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-70,90,1.5
505,ohm-02,868100000,-69,11,12,125,5-Apr,2018-07-05T13:31:19.314555Z,32,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-69,89,1.5
506,ohm-02,868300000,-55,9.2,12,125,5-Apr,2018-07-05T13:31:29.324839Z,33,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-55,75,1.5
507,ohm-02,868300000,-61,9.8,12,125,5-Apr,2018-07-05T13:31:39.33513Z,34,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-61,81,1.5
508,ohm-02,868300000,-67,11,12,125,5-Apr,2018-07-05T13:31:49.345422Z,35,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-67,87,1.5
509,ohm-02,868300000,-84,9.5,12,125,5-Apr,2018-07-05T13:32:09.365988Z,37,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-84,104,1.5
510,ohm-02,868500000,-81,8.5,12,125,5-Apr,2018-07-05T13:32:19.376264Z,38,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-81,101,1.5
511,ohm-02,868100000,-88,6.8,12,125,5-Apr,2018-07-05T13:32:29.386563Z,39,"Hello, GPS Coord (33.86496, 35.5645)",33.86496,35.5645,0.101909394,-88,108,1.5
512,ohm-02,868100000,-69,10.8,12,125,5-Apr,2018-07-05T13:33:20.064011Z,40,"Hello, GPS Coord (33.86585, 35.56467)",33.86585,35.56467,0.087204989,-69,89,1.5
513,ohm-02,868100000,-67,8.2,12,125,5-Apr,2018-07-05T13:36:18.471177Z,10,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-67,87,1.5
514,ohm-02,868300000,-65,9.2,12,125,5-Apr,2018-07-05T13:36:28.481469Z,11,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-65,85,1.5
515,ohm-02,868100000,-66,8.2,12,125,5-Apr,2018-07-05T13:36:48.502051Z,13,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-66,86,1.5
516,ohm-02,868300000,-66,9.8,12,125,5-Apr,2018-07-05T13:36:58.512335Z,14,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-66,86,1.5
517,ohm-02,868300000,-66,8.8,12,125,5-Apr,2018-07-05T13:37:08.522626Z,15,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-66,86,1.5
518,ohm-02,868500000,-67,8.2,12,125,5-Apr,2018-07-05T13:37:18.53291Z,16,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-67,87,1.5
519,ohm-02,868500000,-67,7.2,12,125,5-Apr,2018-07-05T13:37:28.543201Z,17,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-67,87,1.5
520,ohm-02,868500000,-65,9,12,125,5-Apr,2018-07-05T13:37:38.553484Z,18,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-65,85,1.5
521,ohm-02,868300000,-65,10.5,12,125,5-Apr,2018-07-05T13:37:48.563776Z,19,"Hello, GPS Coord (33.8659, 35.56453)",33.8659,35.56453,0.076747764,-65,85,1.5
522,ohm-02,868300000,-83,9.2,12,125,5-Apr,2018-07-05T13:41:01.319329Z,30,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-83,103,1.5
523,ohm-02,868500000,-69,9.2,12,125,5-Apr,2018-07-05T13:41:11.329613Z,31,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-69,89,1.5
524,ohm-02,868100000,-73,11.8,12,125,5-Apr,2018-07-05T13:41:21.339904Z,32,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-73,93,1.5
525,ohm-02,868500000,-53,8.8,12,125,5-Apr,2018-07-05T13:41:31.350188Z,33,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-53,73,1.5
526,ohm-02,868500000,-60,8,12,125,5-Apr,2018-07-05T13:41:41.360471Z,34,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-60,80,1.5
527,ohm-02,868300000,-54,10,12,125,5-Apr,2018-07-05T13:41:51.370762Z,35,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-54,74,1.5
528,ohm-02,868300000,-58,11,12,125,5-Apr,2018-07-05T13:42:01.381054Z,36,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-58,78,1.5
529,ohm-02,868500000,-62,8.8,12,125,5-Apr,2018-07-05T13:42:11.391345Z,37,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-62,82,1.5
530,ohm-02,868500000,-66,9.5,12,125,5-Apr,2018-07-05T13:42:21.401629Z,38,"Hello, GPS Coord (33.86589, 35.5644)",33.86589,35.5644,0.065303554,-66,86,1.5
531,ohm-02,868500000,-70,9.2,12,125,5-Apr,2018-07-05T13:45:42.957097Z,10,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-70,90,1.5
532,ohm-02,868300000,-70,9,12,125,5-Apr,2018-07-05T13:45:52.967388Z,11,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-70,90,1.5
533,ohm-02,868300000,-73,10,12,125,5-Apr,2018-07-05T13:46:02.977672Z,12,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-73,93,1.5
534,ohm-02,868100000,-72,11.5,12,125,5-Apr,2018-07-05T13:46:12.987955Z,13,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-72,92,1.5
535,ohm-02,868100000,-76,11.5,12,125,5-Apr,2018-07-05T13:46:22.998239Z,14,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-76,96,1.5
536,ohm-02,868100000,-76,11,12,125,5-Apr,2018-07-05T13:46:33.008521Z,15,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-76,96,1.5
537,ohm-02,868500000,-71,8,12,125,5-Apr,2018-07-05T13:46:43.018804Z,16,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-71,91,1.5
538,ohm-02,868500000,-67,9.5,12,125,5-Apr,2018-07-05T13:46:53.02909Z,17,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-67,87,1.5
539,ohm-02,868100000,-69,9.8,12,125,5-Apr,2018-07-05T13:47:13.049665Z,19,"Hello, GPS Coord (33.86599, 35.56373)",33.86599,35.56373,0.03901667,-69,89,1.5
540,ohm-02,868300000,-90,9.2,12,125,5-Apr,2018-07-05T13:58:21.769058Z,10,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-90,110,1.5
541,ohm-02,868100000,-90,10.5,12,125,5-Apr,2018-07-05T13:58:31.779342Z,11,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-90,110,1.5
542,ohm-02,868300000,-93,9,12,125,5-Apr,2018-07-05T13:58:41.789633Z,12,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-93,113,1.5
543,ohm-02,868300000,-90,8.8,12,125,5-Apr,2018-07-05T13:58:51.799917Z,13,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-90,110,1.5
544,ohm-02,868500000,-91,8,12,125,5-Apr,2018-07-05T13:59:01.810208Z,14,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-91,111,1.5
545,ohm-02,868300000,-90,10,12,125,5-Apr,2018-07-05T13:59:11.820499Z,15,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-90,110,1.5
546,ohm-02,868300000,-90,10,12,125,5-Apr,2018-07-05T13:59:21.830783Z,16,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-90,110,1.5
547,ohm-02,868500000,-96,9.2,12,125,5-Apr,2018-07-05T13:59:31.841066Z,17,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-96,116,1.5
548,ohm-02,868300000,-93,10.5,12,125,5-Apr,2018-07-05T13:59:41.851358Z,18,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-93,113,1.5
549,ohm-02,868100000,-93,10.2,12,125,5-Apr,2018-07-05T13:59:51.861649Z,19,"Hello, GPS Coord (33.86585, 35.5632)",33.86585,35.5632,0.05673328,-93,113,1.5
550,ohm-02,868300000,-113,8.8,12,125,5-Apr,2018-07-05T14:03:03.311218Z,30,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-113,133,1.5
551,ohm-02,868500000,-90,8.8,12,125,5-Apr,2018-07-05T14:03:13.321501Z,31,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-90,110,1.5
552,ohm-02,868100000,-93,8.2,12,125,5-Apr,2018-07-05T14:03:23.331801Z,32,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-93,113,1.5
553,ohm-02,868300000,-95,9,12,125,5-Apr,2018-07-05T14:03:33.342084Z,33,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-95,115,1.5
554,ohm-02,868100000,-97,7.8,12,125,5-Apr,2018-07-05T14:03:43.352376Z,34,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-97,117,1.5
555,ohm-02,868100000,-97,6,12,125,5-Apr,2018-07-05T14:03:53.362675Z,35,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-97,117,1.5
556,ohm-02,868100000,-111,7.2,12,125,5-Apr,2018-07-05T14:04:03.372974Z,36,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-111,131,1.5
557,ohm-02,868500000,-106,0.2,12,125,5-Apr,2018-07-05T14:04:13.383258Z,37,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-106,126,1.5
558,ohm-02,868100000,-113,2.5,12,125,5-Apr,2018-07-05T14:04:23.393549Z,38,"Hello, GPS Coord (33.86585, 35.56316)",33.86585,35.56316,0.060118375,-113,133,1.5
559,ohm-02,868100000,-111,2.5,12,125,5-Apr,2018-07-05T14:05:24.953346Z,40,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-111,131,1.5
560,ohm-02,868300000,-108,-3.2,12,125,5-Apr,2018-07-05T14:05:34.963637Z,41,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-111.2,131.2,1.5
561,ohm-02,868500000,-108,6.5,12,125,5-Apr,2018-07-05T14:05:44.973929Z,42,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-108,128,1.5
562,ohm-02,868500000,-102,-1,12,125,5-Apr,2018-07-05T14:05:54.98422Z,43,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-103,123,1.5
563,ohm-02,868500000,-105,4.2,12,125,5-Apr,2018-07-05T14:06:15.004802Z,45,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-105,125,1.5
564,ohm-02,868500000,-108,4.8,12,125,5-Apr,2018-07-05T14:06:25.015101Z,46,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-108,128,1.5
565,ohm-02,868300000,-102,5.5,12,125,5-Apr,2018-07-05T14:06:35.025387Z,47,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-102,122,1.5
566,ohm-02,868300000,-106,0.2,12,125,5-Apr,2018-07-05T14:06:45.035676Z,48,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-106,126,1.5
567,ohm-02,868300000,-99,3.8,12,125,5-Apr,2018-07-05T14:06:55.045976Z,49,"Hello, GPS Coord (33.86536, 35.56218)",33.86536,35.56218,0.149167581,-99,119,1.5
568,ohm-02,868500000,-103,3.5,12,125,5-Apr,2018-07-05T14:07:46.163458Z,50,"Hello, GPS Coord (33.8649, 35.56402)",33.8649,35.56402,0.085714553,-103,123,1.5
