,RSSI,SNR,Freq,Prx,PL,Location,lat,long,Nb_floor,wall,Dist
1249,-102,7.5,868100000,-102,122,loc_120,33.8657297,35.562779,4,2,91.12352814
1250,-99,7.8,868300000,-99,119,loc_120,33.8657297,35.562779,4,2,91.12352814
1251,-105,6.8,868100000,-105,125,loc_120,33.8657297,35.562779,4,2,91.12352814
1252,-98,5.5,868300000,-98,118,loc_120,33.8657297,35.562779,4,2,91.12352814
1253,-103,4.8,868500000,-103,123,loc_120,33.8657297,35.562779,4,2,91.12352814
1254,-102,5.8,868500000,-102,122,loc_120,33.8657297,35.562779,4,2,91.12352814
1255,-106,7.8,868300000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1256,-106,6.8,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1257,-105,7.2,868300000,-105,125,loc_120,33.8657297,35.562779,4,2,91.12352814
1258,-104,7.5,868100000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1259,-106,7.5,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1260,-100,5.2,868300000,-100,120,loc_120,33.8657297,35.562779,4,2,91.12352814
1261,-101,8,868300000,-101,121,loc_120,33.8657297,35.562779,4,2,91.12352814
1262,-104,7,868100000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1263,-106,6.2,868100000,-106,126,loc_120,33.8657297,35.562779,4,2,91.12352814
1264,-104,7.2,868300000,-104,124,loc_120,33.8657297,35.562779,4,2,91.12352814
1265,-101,6.8,868500000,-101,121,loc_120,33.8657297,35.562779,4,2,91.12352814
1266,-103,6.5,868500000,-103,123,loc_120,33.8657297,35.562779,4,2,91.12352814
1267,-113,3.5,868300000,-113,133,loc_121,33.8656732,35.5626724,4,2,100.4862835
1268,-106,3.5,868500000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1269,-106,3.5,868500000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1270,-108,1.5,868500000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1271,-109,2.5,868300000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1272,-111,5,868300000,-111,131,loc_121,33.8656732,35.5626724,4,2,100.4862835
1273,-109,3.2,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1274,-108,4.5,868300000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1275,-109,4,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1276,-107,5,868300000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1277,-104,5.8,868500000,-104,124,loc_121,33.8656732,35.5626724,4,2,100.4862835
1278,-106,5.5,868100000,-106,126,loc_121,33.8656732,35.5626724,4,2,100.4862835
1279,-107,3,868500000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1280,-118,5.5,868100000,-118,138,loc_121,33.8656732,35.5626724,4,2,100.4862835
1281,-107,6.8,868300000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1282,-107,4.5,868100000,-107,127,loc_121,33.8656732,35.5626724,4,2,100.4862835
1283,-119,2.2,868500000,-119,139,loc_121,33.8656732,35.5626724,4,2,100.4862835
1284,-109,1.8,868500000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1285,-108,4.8,868300000,-108,128,loc_121,33.8656732,35.5626724,4,2,100.4862835
1286,-109,6,868100000,-109,129,loc_121,33.8656732,35.5626724,4,2,100.4862835
1287,-111,1,868300000,-111,131,loc_122,33.8656198,35.5626203,4,2,105.2528598
1288,-111,-0.2,868500000,-111.2,131.2,loc_122,33.8656198,35.5626203,4,2,105.2528598
1289,-106,5,868100000,-106,126,loc_122,33.8656198,35.5626203,4,2,105.2528598
1290,-102,5.5,868100000,-102,122,loc_122,33.8656198,35.5626203,4,2,105.2528598
1291,-100,5.2,868300000,-100,120,loc_122,33.8656198,35.5626203,4,2,105.2528598
1292,-100,2.2,868300000,-100,120,loc_122,33.8656198,35.5626203,4,2,105.2528598
1293,-102,3.8,868100000,-102,122,loc_122,33.8656198,35.5626203,4,2,105.2528598
1294,-107,2.8,868100000,-107,127,loc_122,33.8656198,35.5626203,4,2,105.2528598
1295,-108,3,868100000,-108,128,loc_122,33.8656198,35.5626203,4,2,105.2528598
1296,-115,0.2,868100000,-115,135,loc_122,33.8656198,35.5626203,4,2,105.2528598
1297,-100,7.2,868300000,-100,120,loc_123,33.8657082,35.5626593,4,2,101.9105024
1298,-99,9.8,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1299,-103,8.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1300,-103,7,868100000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1301,-105,5,868300000,-105,125,loc_123,33.8657082,35.5626593,4,2,101.9105024
1302,-99,10,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1303,-99,8,868500000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1304,-99,7.2,868500000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1305,-101,9.5,868100000,-101,121,loc_123,33.8657082,35.5626593,4,2,101.9105024
1306,-103,9.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1307,-100,8.2,868500000,-100,120,loc_123,33.8657082,35.5626593,4,2,101.9105024
1308,-97,8.2,868100000,-97,117,loc_123,33.8657082,35.5626593,4,2,101.9105024
1309,-103,8.5,868300000,-103,123,loc_123,33.8657082,35.5626593,4,2,101.9105024
1310,-102,7,868500000,-102,122,loc_123,33.8657082,35.5626593,4,2,101.9105024
1311,-99,9.2,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1312,-98,6.5,868300000,-98,118,loc_123,33.8657082,35.5626593,4,2,101.9105024
1313,-99,5.8,868300000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1314,-99,9.2,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
1315,-98,7,868500000,-98,118,loc_123,33.8657082,35.5626593,4,2,101.9105024
1316,-99,9.5,868100000,-99,119,loc_123,33.8657082,35.5626593,4,2,101.9105024
